카테고리,번호,상품명,가격,X,Y
"친환경,유기농",51,"[하림]무항생제 영양란 25개입(1,300g)","7,630",0,0
"친환경,유기농",52,[풀무원] 유기농 콩나물 270g,"2,100",0,0
"친환경,유기농",53,[피코크] 유기농 국내산 순 발아 아이현미차 20T,"5,480",0,0
"친환경,유기농",54,[종가집] 유기농 숨쉬는콩나물 460g,"2,480",0,0
"친환경,유기농",55,[상하목장] 유기농 요구르트 500ml (100mlx5),"2,680",0,0
"친환경,유기농",56,[냉장] 설성 무항생제 한돈 등갈비 400g,"12,870",0,0
"친환경,유기농",57,[자연주의] 유기농 철원오대쌀 4kg,"26,980",0,0
"친환경,유기농",58,[웰팜] [냉동] 자연원 유기농 블루베리700g,"10,500",0,0
"친환경,유기농",59,[유기농 녹즙케일 400g] 유기농 녹즙케일 400g,"3,980",0,0
"친환경,유기농",60,[23년 햇곡]자연담은 유기농 백미(단일품종) 4kg,"17,980",0,0
"친환경,유기농",61,[푸릇] 친환경 팽이버섯 2입(300g),"1,736",0,0
"친환경,유기농",62,[SSG푸드마켓] [매일] 상하 유기농 어린이치즈 180g,"6,880",0,0
"친환경,유기농",63,[푸릇] 친환경 미니표고 150g,"3,184",0,0
"친환경,유기농",64,[SSG푸드마켓] [상하목장] 유기농 우유 900ml,"4,990",0,0
"친환경,유기농",65,[상하목장] 얼려먹는 아이스크림 밀크 510ml,"5,350",0,0
"친환경,유기농",66,[자연주의] 친환경 고구마 800g/봉,"5,480",0,0
"친환경,유기농",67,[자연주의] 친환경 감귤 2kg/박스,"8,480",0,0
"친환경,유기농",68,[롯데칠성] 오가닉 적포도&보라당근 500ml (125ml*4),"3,680",0,0
"친환경,유기농",69,[팜에이트] 친환경 채소믹스 500g,"6,490",0,0
"친환경,유기농",70,[오가닉 레드비트&토마토&딸기 500ml (125ml*4)] 오가닉 레드비트&토마토&딸기 500ml (125ml*4),"3,680",0,0
"친환경,유기농",71,[쌍계명차] 김동곤 명인이 만든 유기농 녹차 작설차 48g,"4,690",0,0
"친환경,유기농",72,[친환경 꽈리고추 150g] 친환경 꽈리고추 150g,"3,480",0,0
"친환경,유기농",73,[피코크] 유기농 쌀로 만든 발아현미 떡뻥 40g,"2,880",0,0
"친환경,유기농",74,[웰팜] [냉동] 유기농 브로콜리 600g,"6,900",0,0
"친환경,유기농",75,[푸릇] 친환경 당근 500g,"4,186",0,0
"친환경,유기농",76,[자연주의] 진심 동그랑땡 500g,"8,980",0,0
"친환경,유기농",77,[자연주의] 무농약 찹쌀 3kg,"18,980",0,0
"친환경,유기농",78,[3번사육] 무항생제 목초먹인 신선 영양란 30구,"9,900",0,0
"친환경,유기농",79,[자연주의] 친환경 감자 800g/봉,"4,980",0,0
"친환경,유기농",80,[23년 햇곡]자연담은 유기농 현미(단일품종) 2kg,"8,900",0,0
